PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Primacy Type,Primary Source,Activity Status,Deactivation Date,Population Served Count,Rule Name,Violation Code,Violation Type,Violation Category Code,Is Health Based,Contaminant Name,Compliance Period Begin Date,Compliance Period End Date,Compliance Status,RTC Date,Enforcement Action Type Code,Enforcement Action Description,Is Major Violation,Severity Indicator Count,Public Notification Tier,Violation First Reported Date
NC0113158,GREEN OAKS S/D,Region 4,North Carolina,Community water system,State,Ground water,Active,,46,Arsenic,03,"Monitoring, Regular",MR,N,Arsenic,01-JAN-2014,31-DEC-2016,Returned to Compliance,20-OCT-2019,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0425127,SANDERSON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,34,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Barium,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-OCT-2017,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0113158,GREEN OAKS S/D,Region 4,North Carolina,Community water system,State,Ground water,Active,,46,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Barium,01-JAN-2014,31-DEC-2016,Returned to Compliance,20-OCT-2019,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0425127,SANDERSON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,34,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Cadmium,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-OCT-2017,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0113158,GREEN OAKS S/D,Region 4,North Carolina,Community water system,State,Ground water,Active,,46,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Cadmium,01-JAN-2014,31-DEC-2016,Returned to Compliance,20-OCT-2019,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0425127,SANDERSON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,34,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Chromium,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-OCT-2017,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0113158,GREEN OAKS S/D,Region 4,North Carolina,Community water system,State,Ground water,Active,,46,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Chromium,01-JAN-2014,31-DEC-2016,Returned to Compliance,20-OCT-2019,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0425127,SANDERSON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,34,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,CYANIDE,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-OCT-2017,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0113158,GREEN OAKS S/D,Region 4,North Carolina,Community water system,State,Ground water,Active,,46,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,CYANIDE,01-JAN-2014,31-DEC-2016,Returned to Compliance,20-OCT-2019,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0425127,SANDERSON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,34,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Fluoride,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-OCT-2017,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0113158,GREEN OAKS S/D,Region 4,North Carolina,Community water system,State,Ground water,Active,,46,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Fluoride,01-JAN-2014,31-DEC-2016,Returned to Compliance,20-OCT-2019,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0425127,SANDERSON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,34,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Mercury,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-OCT-2017,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0113158,GREEN OAKS S/D,Region 4,North Carolina,Community water system,State,Ground water,Active,,46,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Mercury,01-JAN-2014,31-DEC-2016,Returned to Compliance,20-OCT-2019,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0425127,SANDERSON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,34,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Nickel,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-OCT-2017,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0113158,GREEN OAKS S/D,Region 4,North Carolina,Community water system,State,Ground water,Active,,46,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Nickel,01-JAN-2014,31-DEC-2016,Returned to Compliance,20-OCT-2019,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0425127,SANDERSON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,34,Inorganic Chemicals,03,"Monitoring, Regular",MR,N,Selenium,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-OCT-2017,SOX,State Compliance achieved,Y,,3,22-FEB-2017
NC0145420,MOUNTAIN VIEW ASSISTED LIVING,Region 4,North Carolina,Community water system,State,Ground water,Active,,44,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,Benzo(a)pyrene,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0145420,MOUNTAIN VIEW ASSISTED LIVING,Region 4,North Carolina,Community water system,State,Ground water,Active,,44,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,Pentachlorophenol,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2,4-Trichlorobenzene",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2,4-Trichlorobenzene",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2,4-Trichlorobenzene",01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2,4-Trichlorobenzene",01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"cis-1,2-Dichloroethylene",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"cis-1,2-Dichloroethylene",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"cis-1,2-Dichloroethylene",01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"cis-1,2-Dichloroethylene",01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0145420,MOUNTAIN VIEW ASSISTED LIVING,Region 4,North Carolina,Community water system,State,Ground water,Active,,44,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,Total Polychlorinated Biphenyls (PCB),01-JAN-2014,31-DEC-2016,Returned to Compliance,25-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0145420,MOUNTAIN VIEW ASSISTED LIVING,Region 4,North Carolina,Community water system,State,Ground water,Active,,44,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2-DIBROMO-3-CHLOROPROPANE",01-JAN-2014,31-DEC-2016,Returned to Compliance,25-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0145420,MOUNTAIN VIEW ASSISTED LIVING,Region 4,North Carolina,Community water system,State,Ground water,Active,,44,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,ETHYLENE DIBROMIDE,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"Xylenes, Total",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"Xylenes, Total",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"Xylenes, Total",01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"Xylenes, Total",01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0145420,MOUNTAIN VIEW ASSISTED LIVING,Region 4,North Carolina,Community water system,State,Ground water,Active,,44,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,Chlordane,01-JAN-2014,31-DEC-2016,Returned to Compliance,25-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,DICHLOROMETHANE,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,DICHLOROMETHANE,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,DICHLOROMETHANE,01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,DICHLOROMETHANE,01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,o-Dichlorobenzene,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,o-Dichlorobenzene,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,o-Dichlorobenzene,01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,o-Dichlorobenzene,01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,p-Dichlorobenzene,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,p-Dichlorobenzene,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,p-Dichlorobenzene,01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,p-Dichlorobenzene,01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Vinyl chloride,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Vinyl chloride,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Vinyl chloride,01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Vinyl chloride,01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1-Dichloroethylene",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1-Dichloroethylene",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1-Dichloroethylene",01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1-Dichloroethylene",01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"trans-1,2-Dichloroethylene",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"trans-1,2-Dichloroethylene",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"trans-1,2-Dichloroethylene",01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"trans-1,2-Dichloroethylene",01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2-Dichloroethane",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2-Dichloroethane",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2-Dichloroethane",01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2-Dichloroethane",01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1,1-Trichloroethane",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1,1-Trichloroethane",01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1,1-Trichloroethane",01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1,1-Trichloroethane",01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Carbon tetrachloride,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0160196,WESTWOOD MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,56,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Carbon tetrachloride,01-JAN-2014,31-DEC-2016,Known,,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0351107,BLACKMON`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,52,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Carbon tetrachloride,01-JAN-2014,31-DEC-2016,Returned to Compliance,11-JUL-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
NC0392091,LITTLE JOHN ACRES,Region 4,North Carolina,Community water system,State,Ground water,Active,,63,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Carbon tetrachloride,01-JAN-2014,31-DEC-2016,Returned to Compliance,12-JAN-2017,SIF,State Public Notification received,Y,,3,22-FEB-2017
